order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status
17855,1457,71,2024-08-12 13:21:45,5,162.03,810.15,COMPLETED
17856,1769,224,2025-05-24 04:40:45,2,2189.75,4379.5,COMPLETED
17857,1766,245,2026-08-28 17:55:41,5,2433.07,12165.35,CANCELLED
17858,1192,136,2025-05-14 02:06:46,3,1320.92,3962.76,RETURNED
17859,524,462,2026-08-01 12:51:58,2,1000.57,2001.14,CANCELLED
17860,313,68,2026-02-11 22:56:15,5,2024.85,10124.25,PROCESSING
17861,1793,344,2025-08-30 16:51:10,5,1810.9,9054.5,CANCELLED
17862,637,82,2026-06-15 00:24:58,3,1782.74,5348.22,CANCELLED
17863,1035,177,2026-06-20 06:08:11,4,284.04,1136.16,SHIPPED
17864,1592,409,2026-03-02 04:21:25,2,146.18,292.36,COMPLETED
17865,1318,304,2025-07-21 17:39:21,2,2398.31,4796.62,COMPLETED
17866,1676,290,2026-07-25 06:03:19,5,931.94,4659.7,RETURNED
17867,182,365,2025-01-10 02:16:03,2,998.35,1996.7,CANCELLED
17868,307,224,2026-01-11 01:08:33,5,2189.75,10948.75,COMPLETED
17869,591,412,2026-06-06 08:59:39,3,349.64,1048.92,COMPLETED
17870,1587,9,2026-08-31 14:25:16,4,1265.94,5063.76,SHIPPED
17871,1281,433,2026-07-17 11:32:06,3,164.2,492.6,COMPLETED
17872,1663,412,2026-06-28 21:25:38,1,349.64,349.64,COMPLETED
17873,1577,337,2026-07-25 00:57:55,3,2366.21,7098.63,SHIPPED
17874,1286,57,2024-06-22 08:25:00,2,1517.53,3035.06,RETURNED
17875,909,334,2026-06-06 08:31:06,3,33.99,101.97,SHIPPED
17876,1884,211,2025-07-25 22:58:33,3,61.58,184.74,SHIPPED
17877,1144,109,2026-03-13 02:28:21,4,2450.89,9803.56,PROCESSING
17878,588,145,2025-09-24 14:17:09,3,1590.34,4771.02,COMPLETED
17879,320,27,2026-08-20 03:33:50,2,2214.8,4429.6,COMPLETED
17880,351,2,2025-11-13 17:49:34,2,2199.31,4398.62,SHIPPED
17881,217,475,2026-05-03 01:28:19,2,2020.42,4040.84,CANCELLED
17882,66,449,2026-02-20 04:03:57,2,2221.19,4442.38,SHIPPED
17883,1709,444,2026-04-15 18:04:11,1,584.13,584.13,PROCESSING
17884,181,30,2024-07-12 15:35:26,3,1906.67,5720.01,CANCELLED
17885,800,22,2026-08-02 05:09:51,5,1812.79,9063.95,COMPLETED
17886,1954,424,2025-12-02 22:16:10,2,32.71,65.42,SHIPPED
17887,286,464,2025-10-16 12:50:48,4,1952.72,7810.88,COMPLETED
17888,1614,387,2026-06-19 06:17:48,5,670.62,3353.1,COMPLETED
17889,1311,384,2025-10-31 17:48:55,4,899.41,3597.64,SHIPPED
17890,488,106,2026-08-03 01:27:22,2,2244.07,4488.14,COMPLETED
17891,1163,98,2024-09-24 20:03:57,3,2475.93,7427.79,PROCESSING
17892,1645,174,2025-05-18 03:14:51,1,2476.09,2476.09,SHIPPED
17893,60,497,2026-04-20 18:53:49,4,1263.7,5054.8,CANCELLED
17894,1788,67,2025-12-24 15:48:07,3,1132.15,3396.45,PROCESSING
17895,567,393,2025-12-24 00:42:08,2,48.83,97.66,SHIPPED
17896,1722,268,2024-10-07 18:34:42,2,923.16,1846.32,COMPLETED
17897,665,90,2026-05-21 11:05:04,5,2023.03,10115.15,RETURNED
17898,711,105,2024-12-27 18:11:12,2,1640.04,3280.08,SHIPPED
17899,1133,68,2026-01-28 12:45:25,3,2024.85,6074.55,SHIPPED
17900,1000,336,2025-07-12 21:06:58,2,1508.49,3016.98,COMPLETED
17901,156,93,2025-09-20 18:12:54,3,164.09,492.27,RETURNED
17902,627,59,2025-12-30 02:19:41,3,1781.91,5345.73,COMPLETED
17903,619,467,2026-03-08 21:20:02,4,769.3,3077.2,COMPLETED
17904,1096,304,2024-12-14 17:48:27,5,2398.31,11991.55,COMPLETED
17905,138,161,2025-08-03 08:40:42,3,2030.74,6092.22,PROCESSING
17906,1219,426,2026-08-18 07:07:41,4,1643.24,6572.96,CANCELLED
17907,286,212,2026-01-16 21:51:51,3,676.46,2029.38,COMPLETED
17908,1733,296,2026-07-22 04:24:45,2,1627.57,3255.14,COMPLETED
17909,1927,481,2024-10-04 12:07:32,5,1655.33,8276.65,COMPLETED
17910,438,391,2026-04-09 09:32:28,5,2318.81,11594.05,COMPLETED
17911,1056,26,2025-11-03 19:04:03,2,558.04,1116.08,RETURNED
17912,1288,237,2026-03-06 23:16:52,3,935.49,2806.47,COMPLETED
17913,1927,101,2026-03-23 06:57:44,4,1821.21,7284.84,PROCESSING
17914,421,289,2026-01-24 21:52:50,1,1506.35,1506.35,COMPLETED
17915,1482,239,2024-12-09 00:52:38,1,201.89,201.89,PROCESSING
17916,1730,23,2026-08-12 02:51:40,2,1409.51,2819.02,COMPLETED
17917,934,117,2026-03-19 23:07:45,5,1394.59,6972.95,COMPLETED
17918,245,24,2026-04-08 14:45:50,4,2347.92,9391.68,CANCELLED
17919,1976,404,2026-05-15 08:27:22,2,1057.06,2114.12,PROCESSING
17920,1839,17,2026-01-21 13:59:55,3,453.07,1359.21,COMPLETED
17921,733,211,2026-07-14 00:39:45,3,61.58,184.74,CANCELLED
17922,1710,191,2025-08-30 10:43:27,2,1854.38,3708.76,COMPLETED
17923,500,186,2026-05-31 12:21:38,1,1816.12,1816.12,COMPLETED
17924,1551,218,2025-08-12 02:58:18,3,574.42,1723.26,COMPLETED
17925,1532,141,2026-05-15 12:12:47,4,324.66,1298.64,RETURNED
17926,1838,479,2026-07-21 09:52:54,1,850.46,850.46,COMPLETED
17927,1841,131,2026-02-02 17:30:34,1,418.47,418.47,COMPLETED
17928,92,338,2026-01-30 07:08:34,4,801.28,3205.12,PROCESSING
17929,128,272,2026-06-12 20:56:23,5,1676.18,8380.9,COMPLETED
17930,539,34,2026-01-08 18:54:22,4,942.56,3770.24,COMPLETED
17931,877,235,2024-07-26 19:57:10,3,1156.37,3469.11,RETURNED
17932,882,432,2025-08-27 18:55:56,5,272.53,1362.65,COMPLETED
17933,1491,13,2025-10-07 05:05:54,3,1158.78,3476.34,CANCELLED
17934,496,314,2025-04-13 12:27:10,2,67.62,135.24,COMPLETED
17935,1806,443,2026-08-26 04:00:29,3,204.58,613.74,CANCELLED
17936,1552,306,2026-08-19 13:56:42,2,982.13,1964.26,RETURNED
17937,852,15,2026-02-17 00:00:54,2,260.28,520.56,COMPLETED
17938,1950,179,2026-05-24 03:05:56,4,537.82,2151.28,COMPLETED
17939,1214,483,2026-04-30 20:44:13,3,1027.44,3082.32,RETURNED
17940,652,68,2026-05-15 08:35:41,1,2024.85,2024.85,COMPLETED
17941,469,453,2026-04-07 18:17:09,5,1273.93,6369.65,SHIPPED
17942,23,54,2025-10-18 13:38:45,2,1930.46,3860.92,PROCESSING
17943,257,96,2026-03-14 11:45:31,2,370.3,740.6,COMPLETED
17944,1644,290,2026-06-18 18:51:41,4,931.94,3727.76,COMPLETED
17945,851,239,2026-05-11 11:13:52,2,201.89,403.78,SHIPPED
17946,1974,107,2026-02-01 06:33:27,3,1817.63,5452.89,CANCELLED
17947,45,115,2025-09-18 10:31:53,4,460.93,1843.72,SHIPPED
17948,979,263,2025-01-30 18:12:03,2,2170.16,4340.32,CANCELLED
17949,258,65,2026-07-18 13:24:11,4,1317.16,5268.64,COMPLETED
17950,1991,41,2026-05-06 02:50:48,5,322.65,1613.25,SHIPPED
17951,427,422,2025-12-23 18:00:43,4,1414.88,5659.52,SHIPPED
17952,1056,158,2025-07-13 13:50:28,3,1082.7,3248.1,PROCESSING
17953,946,309,2026-05-26 11:16:11,2,242.2,484.4,SHIPPED
17954,1587,91,2024-04-14 02:30:42,4,231.96,927.84,RETURNED
17955,201,345,2026-03-30 02:43:00,3,1938.79,5816.37,COMPLETED
17956,507,30,2026-04-09 20:21:11,1,1906.67,1906.67,PROCESSING
17957,469,370,2026-08-19 23:35:02,4,261.57,1046.28,COMPLETED
17958,1731,455,2026-07-17 02:11:43,2,1708.03,3416.06,CANCELLED
17959,621,205,2026-08-12 07:09:18,1,1827.23,1827.23,SHIPPED
17960,1055,315,2026-05-05 06:36:23,2,276.62,553.24,SHIPPED
17961,1726,252,2025-06-23 23:01:12,5,1416.34,7081.7,RETURNED
17962,1877,218,2026-08-20 08:04:54,4,574.42,2297.68,PROCESSING
17963,1187,219,2026-05-24 04:26:51,4,2305.01,9220.04,PROCESSING
17964,922,381,2025-10-11 00:37:29,1,917.08,917.08,SHIPPED
17965,1498,137,2026-03-18 07:22:13,5,1327.11,6635.55,CANCELLED
17966,1088,125,2026-06-09 05:31:21,1,1350.14,1350.14,PROCESSING
17967,971,440,2026-02-03 00:00:22,2,471.41,942.82,PROCESSING
17968,299,125,2025-03-10 14:40:19,3,1350.14,4050.42,COMPLETED
17969,58,113,2025-12-27 20:51:15,1,38.89,38.89,COMPLETED
17970,1128,37,2026-01-16 02:40:26,1,2033.65,2033.65,COMPLETED
17971,1936,64,2025-01-22 12:43:23,1,2467.69,2467.69,COMPLETED
17972,657,457,2025-09-28 20:12:04,1,353.05,353.05,COMPLETED
17973,1400,356,2025-12-25 11:09:59,3,197.11,591.33,SHIPPED
17974,1282,292,2025-11-30 21:56:03,3,887.01,2661.03,RETURNED
17975,1693,325,2026-04-28 22:29:23,2,742.86,1485.72,CANCELLED
17976,814,357,2026-06-13 14:24:01,3,2048.09,6144.27,COMPLETED
17977,1814,181,2026-05-07 06:04:55,1,1675.68,1675.68,RETURNED
17978,1086,351,2025-09-23 19:54:42,3,1749.68,5249.04,PROCESSING
17979,695,152,2026-05-08 19:00:09,4,1243.81,4975.24,COMPLETED
17980,611,278,2026-05-25 02:17:43,5,2446.62,12233.1,COMPLETED
17981,371,304,2025-10-23 01:16:11,4,2398.31,9593.24,CANCELLED
17982,53,474,2026-05-22 01:44:13,5,1895.56,9477.8,PROCESSING
17983,1027,160,2025-06-24 06:24:29,4,1182.04,4728.16,SHIPPED
17984,180,310,2026-08-02 19:42:38,5,79.27,396.35,COMPLETED
17985,356,135,2026-08-24 05:38:32,4,34.56,138.24,COMPLETED
17986,438,141,2025-02-10 19:08:23,3,324.66,973.98,COMPLETED
17987,1825,138,2025-02-17 11:48:17,1,256.67,256.67,RETURNED
17988,529,263,2025-08-04 10:37:10,5,2170.16,10850.8,COMPLETED
17989,476,307,2026-08-21 14:27:03,5,404.52,2022.6,COMPLETED
17990,169,282,2026-04-02 21:32:11,2,504.53,1009.06,COMPLETED
17991,1265,326,2025-12-01 10:09:46,4,632.73,2530.92,COMPLETED
17992,1871,465,2025-11-11 04:46:40,3,1747.45,5242.35,RETURNED
17993,1934,231,2026-04-18 07:09:20,1,2055.3,2055.3,SHIPPED
17994,477,283,2026-04-06 13:13:24,4,2414.32,9657.28,COMPLETED
17995,1376,301,2026-08-26 01:28:45,5,716.18,3580.9,COMPLETED
17996,793,121,2025-12-28 11:09:40,2,1410.62,2821.24,CANCELLED
17997,702,281,2026-02-09 22:01:38,4,468.35,1873.4,SHIPPED
17998,333,193,2025-09-09 12:29:03,4,1521.97,6087.88,SHIPPED
17999,319,68,2026-08-05 18:11:42,5,2024.85,10124.25,COMPLETED
18000,1915,143,2026-06-03 22:03:57,1,1260.55,1260.55,PROCESSING
18001,282,459,2025-02-21 11:45:53,3,35.02,105.06,COMPLETED
18002,1465,425,2026-06-11 06:14:59,3,878.6,2635.8,RETURNED
18003,316,20,2025-01-01 22:10:53,2,942.87,1885.74,CANCELLED
18004,1460,307,2026-06-18 15:03:01,5,404.52,2022.6,COMPLETED
18005,320,276,2025-07-24 18:11:33,1,397.8,397.8,SHIPPED
18006,1489,340,2026-03-07 02:30:36,5,1507.56,7537.8,PROCESSING
18007,189,175,2026-08-13 11:28:30,5,2162.23,10811.15,CANCELLED
18008,1411,364,2025-06-07 05:22:43,4,304.63,1218.52,PROCESSING
18009,1432,106,2026-03-19 14:29:52,2,2244.07,4488.14,COMPLETED
18010,734,303,2026-01-16 15:20:18,3,1978.37,5935.11,COMPLETED
18011,393,135,2025-12-25 14:48:19,4,34.56,138.24,COMPLETED
18012,1255,425,2026-07-05 08:20:44,5,878.6,4393.0,PROCESSING
18013,421,324,2026-01-01 03:28:00,1,676.3,676.3,RETURNED
18014,1926,437,2026-08-19 05:28:33,5,2036.46,10182.3,COMPLETED
18015,213,10,2024-07-13 20:24:00,1,526.36,526.36,RETURNED
18016,178,120,2026-06-13 18:38:46,1,316.38,316.38,COMPLETED
18017,1316,73,2025-12-08 15:07:58,2,2331.0,4662.0,COMPLETED
18018,1015,71,2026-06-29 09:54:54,2,162.03,324.06,COMPLETED
18019,551,17,2026-06-30 19:33:01,5,453.07,2265.35,COMPLETED
18020,366,458,2025-04-24 16:23:24,4,492.18,1968.72,COMPLETED
18021,123,235,2025-09-08 10:54:26,4,1156.37,4625.48,COMPLETED
18022,1754,336,2025-07-21 17:15:23,4,1508.49,6033.96,CANCELLED
18023,530,127,2026-06-30 02:23:30,1,1483.54,1483.54,SHIPPED
18024,370,86,2026-02-19 08:26:08,4,2323.22,9292.88,COMPLETED
18025,246,297,2026-06-05 04:54:13,5,1587.48,7937.4,RETURNED
18026,923,5,2025-09-03 19:14:54,3,1835.78,5507.34,PROCESSING
18027,711,311,2025-09-13 19:11:05,5,1858.43,9292.15,SHIPPED
18028,1130,245,2026-03-09 13:39:14,1,2433.07,2433.07,PROCESSING
18029,1741,404,2026-01-01 21:07:22,4,1057.06,4228.24,CANCELLED
18030,151,369,2026-02-09 19:14:40,4,142.31,569.24,CANCELLED
18031,1017,449,2025-06-01 09:38:49,1,2221.19,2221.19,COMPLETED
18032,1057,151,2026-08-03 18:09:42,4,197.05,788.2,COMPLETED
18033,1214,227,2026-06-03 20:51:47,3,2399.37,7198.11,PROCESSING
18034,918,381,2025-12-22 14:47:27,1,917.08,917.08,SHIPPED
18035,1638,41,2025-03-22 06:30:50,4,322.65,1290.6,SHIPPED
18036,1984,416,2026-06-10 00:32:36,5,756.81,3784.05,RETURNED
18037,104,58,2026-08-23 22:54:39,3,2379.93,7139.79,SHIPPED
18038,463,374,2025-12-03 10:44:04,3,433.88,1301.64,COMPLETED
18039,385,465,2024-11-21 21:26:44,1,1747.45,1747.45,COMPLETED
18040,525,340,2026-03-23 17:43:47,3,1507.56,4522.68,RETURNED
18041,1934,440,2025-11-19 10:33:25,4,471.41,1885.64,RETURNED
18042,1004,425,2026-05-07 13:49:18,3,878.6,2635.8,RETURNED
18043,615,75,2025-05-28 21:59:11,5,1530.91,7654.55,SHIPPED
18044,774,201,2025-11-06 12:31:44,1,556.01,556.01,SHIPPED
18045,75,254,2026-01-29 04:07:35,5,793.04,3965.2,COMPLETED
18046,628,138,2026-07-17 05:55:48,1,256.67,256.67,COMPLETED
18047,326,345,2025-09-04 21:26:01,1,1938.79,1938.79,CANCELLED
18048,185,203,2026-06-21 10:28:19,3,650.79,1952.37,COMPLETED
18049,780,358,2025-08-30 22:30:40,2,1906.39,3812.78,COMPLETED
18050,407,268,2025-07-14 18:39:48,2,923.16,1846.32,COMPLETED
18051,27,221,2026-02-02 12:25:18,5,907.63,4538.15,PROCESSING
18052,1185,334,2025-05-06 18:56:14,1,33.99,33.99,CANCELLED
18053,415,172,2025-11-07 09:13:47,4,1755.85,7023.4,COMPLETED
18054,1414,140,2026-06-13 01:29:09,2,1484.85,2969.7,COMPLETED
18055,1385,247,2026-06-13 02:06:31,2,2105.87,4211.74,COMPLETED
18056,1823,451,2026-03-17 19:50:48,2,2452.83,4905.66,CANCELLED
18057,875,421,2026-07-17 16:25:47,5,1048.07,5240.35,COMPLETED
18058,1737,498,2025-11-20 21:46:05,5,1997.53,9987.65,COMPLETED
18059,1356,495,2026-01-12 00:19:26,5,1784.97,8924.85,PROCESSING
18060,808,294,2026-05-10 18:29:09,2,415.02,830.04,RETURNED
18061,1289,187,2025-01-05 17:10:35,3,328.3,984.9,PROCESSING
18062,215,137,2026-04-15 13:18:48,5,1327.11,6635.55,RETURNED
18063,1924,87,2026-03-02 06:57:45,3,2379.24,7137.72,SHIPPED
18064,20,171,2026-04-07 03:36:08,1,2161.78,2161.78,PROCESSING
18065,644,71,2025-01-07 15:00:03,1,162.03,162.03,COMPLETED
18066,1006,387,2026-07-27 11:30:48,2,670.62,1341.24,COMPLETED
18067,375,132,2025-12-04 22:20:02,1,74.52,74.52,COMPLETED
18068,1799,183,2025-09-28 13:49:06,5,697.11,3485.55,COMPLETED
18069,1121,468,2026-03-18 09:44:56,2,2445.0,4890.0,COMPLETED
18070,235,61,2025-10-08 13:35:38,5,1732.67,8663.35,COMPLETED
18071,1182,356,2025-02-03 02:07:00,4,197.11,788.44,SHIPPED
18072,127,271,2026-08-17 07:10:10,5,945.8,4729.0,COMPLETED
18073,1722,336,2025-12-07 00:13:05,4,1508.49,6033.96,COMPLETED
18074,661,50,2026-04-19 01:03:19,5,497.33,2486.65,PROCESSING
18075,1876,160,2026-01-12 23:10:42,3,1182.04,3546.12,COMPLETED
18076,1415,130,2026-01-29 06:53:39,1,1834.36,1834.36,CANCELLED
18077,404,277,2026-06-28 02:14:51,4,2469.65,9878.6,COMPLETED
18078,1439,192,2026-05-15 05:10:30,5,422.14,2110.7,COMPLETED
18079,270,36,2026-03-24 09:53:59,1,702.53,702.53,SHIPPED
18080,796,208,2025-12-04 09:05:20,5,2045.57,10227.85,COMPLETED
18081,599,293,2024-12-01 16:18:00,5,2316.61,11583.05,COMPLETED
18082,626,113,2025-10-07 14:37:18,1,38.89,38.89,SHIPPED
18083,4,377,2025-05-21 07:15:26,1,886.84,886.84,COMPLETED
18084,741,283,2026-05-10 14:07:35,4,2414.32,9657.28,RETURNED
18085,1126,478,2025-06-19 10:21:26,1,2000.98,2000.98,SHIPPED
18086,1932,392,2026-08-26 07:38:18,5,1399.77,6998.85,CANCELLED
18087,475,424,2025-12-20 15:48:38,4,32.71,130.84,COMPLETED
18088,221,251,2026-02-09 22:41:41,3,477.48,1432.44,COMPLETED
18089,1076,465,2025-09-26 14:42:15,4,1747.45,6989.8,PROCESSING
18090,1072,490,2026-07-18 22:57:27,4,202.85,811.4,COMPLETED
18091,581,107,2024-12-11 03:12:45,2,1817.63,3635.26,COMPLETED
18092,565,251,2026-01-17 13:51:23,1,477.48,477.48,PROCESSING
18093,48,11,2026-03-23 22:28:55,2,865.71,1731.42,CANCELLED
18094,963,203,2025-07-10 06:35:13,3,650.79,1952.37,COMPLETED
18095,630,468,2026-03-23 02:38:12,5,2445.0,12225.0,PROCESSING
18096,1471,54,2026-07-14 01:58:58,2,1930.46,3860.92,COMPLETED
18097,35,253,2026-04-07 11:40:15,2,2359.34,4718.68,SHIPPED
18098,440,365,2026-06-15 11:52:08,1,998.35,998.35,RETURNED
18099,1833,94,2026-05-27 00:27:43,4,1995.82,7983.28,SHIPPED
18100,1481,377,2026-08-10 05:34:44,2,886.84,1773.68,CANCELLED
18101,1122,401,2025-07-08 16:30:50,5,506.81,2534.05,COMPLETED
18102,522,213,2026-02-22 17:47:21,4,1360.5,5442.0,SHIPPED
18103,164,153,2026-05-30 19:09:58,2,2128.43,4256.86,PROCESSING
18104,814,158,2026-05-17 19:53:43,4,1082.7,4330.8,PROCESSING
18105,1412,422,2026-07-20 23:27:35,4,1414.88,5659.52,CANCELLED
18106,1549,398,2025-12-05 18:26:16,1,629.33,629.33,RETURNED
18107,320,291,2025-12-04 13:40:28,3,2049.44,6148.32,SHIPPED
18108,1758,214,2026-04-20 23:29:32,2,1901.58,3803.16,COMPLETED
18109,1210,49,2026-04-04 11:13:21,4,944.12,3776.48,PROCESSING
18110,1976,12,2025-08-03 13:20:32,5,295.56,1477.8,CANCELLED
18111,781,393,2025-07-04 03:11:00,4,48.83,195.32,SHIPPED
18112,620,484,2026-02-05 02:56:21,4,2383.7,9534.8,COMPLETED
18113,1122,301,2024-05-31 21:36:56,1,716.18,716.18,COMPLETED
18114,1456,113,2025-07-12 06:42:49,5,38.89,194.45,SHIPPED
18115,1413,452,2026-07-30 08:13:59,2,1202.14,2404.28,COMPLETED
18116,1324,32,2026-07-18 15:31:09,4,1472.8,5891.2,CANCELLED
18117,1876,45,2026-05-03 15:32:15,4,950.52,3802.08,CANCELLED
18118,1734,32,2024-11-03 03:23:57,2,1472.8,2945.6,PROCESSING
18119,841,393,2026-03-09 03:04:58,2,48.83,97.66,CANCELLED
18120,291,63,2026-05-28 18:01:25,3,2037.43,6112.29,RETURNED
18121,340,178,2025-08-06 18:38:56,3,806.4,2419.2,RETURNED
18122,464,367,2026-08-24 15:32:43,2,1012.7,2025.4,RETURNED
18123,1718,95,2026-06-04 06:05:00,1,563.13,563.13,SHIPPED
18124,119,343,2026-03-27 01:45:17,4,107.41,429.64,COMPLETED
18125,944,375,2026-05-31 00:17:11,3,363.17,1089.51,SHIPPED
18126,1686,289,2026-07-06 21:32:23,3,1506.35,4519.05,COMPLETED
18127,326,398,2026-03-16 09:43:26,2,629.33,1258.66,PROCESSING
18128,1773,268,2026-05-26 20:38:48,4,923.16,3692.64,COMPLETED
18129,753,379,2025-04-16 05:13:10,4,1317.92,5271.68,RETURNED
18130,1053,395,2026-06-19 15:05:34,4,636.07,2544.28,PROCESSING
18131,125,57,2026-06-04 18:47:39,4,1517.53,6070.12,CANCELLED
18132,217,279,2026-01-31 09:43:50,4,681.92,2727.68,SHIPPED
18133,1726,71,2025-03-05 06:07:02,1,162.03,162.03,COMPLETED
18134,1565,454,2026-06-19 02:52:14,1,63.39,63.39,CANCELLED
18135,1833,295,2025-12-14 04:42:15,4,715.29,2861.16,RETURNED
18136,813,179,2025-07-28 07:19:03,1,537.82,537.82,SHIPPED
18137,1675,226,2026-07-21 07:58:15,5,1122.27,5611.35,RETURNED
18138,1498,166,2026-02-11 09:21:00,4,1817.73,7270.92,CANCELLED
18139,681,182,2026-05-09 18:48:10,2,1859.9,3719.8,COMPLETED
18140,1745,473,2025-09-04 05:43:42,4,2276.03,9104.12,CANCELLED
18141,1710,249,2026-08-06 04:32:06,5,269.96,1349.8,RETURNED
18142,685,334,2026-02-06 02:50:04,4,33.99,135.96,PROCESSING
18143,1375,240,2026-07-21 01:28:26,1,1861.46,1861.46,COMPLETED
18144,1654,285,2026-06-07 19:51:34,3,370.1,1110.3,COMPLETED
18145,882,151,2026-07-26 18:47:31,1,197.05,197.05,COMPLETED
18146,757,207,2026-07-02 15:27:02,1,2358.95,2358.95,COMPLETED
18147,709,214,2024-10-19 02:01:34,3,1901.58,5704.74,PROCESSING
18148,1009,109,2025-12-06 06:30:50,2,2450.89,4901.78,CANCELLED
18149,370,184,2025-02-03 19:29:16,4,1577.6,6310.4,COMPLETED
18150,1372,272,2026-05-06 16:12:32,2,1676.18,3352.36,COMPLETED
18151,516,463,2025-06-23 01:52:42,5,522.59,2612.95,RETURNED
18152,1588,18,2026-07-07 06:19:38,1,2092.89,2092.89,SHIPPED
18153,1045,40,2026-04-06 15:34:40,5,2175.97,10879.85,COMPLETED
18154,266,129,2026-07-22 22:42:56,4,1694.55,6778.2,RETURNED
18155,204,343,2026-02-28 17:56:49,2,107.41,214.82,PROCESSING
18156,1113,382,2026-07-09 05:35:40,3,1938.57,5815.71,CANCELLED
18157,94,388,2026-04-29 05:01:09,3,2363.71,7091.13,COMPLETED
18158,318,132,2025-06-10 12:29:16,1,74.52,74.52,CANCELLED
18159,1598,137,2026-07-20 03:08:43,1,1327.11,1327.11,COMPLETED
18160,1620,273,2026-01-12 19:44:39,1,281.71,281.71,CANCELLED
18161,1139,41,2026-04-11 17:12:40,5,322.65,1613.25,SHIPPED
18162,1397,329,2026-06-16 10:13:21,1,1078.99,1078.99,SHIPPED
18163,522,94,2025-06-02 15:04:29,3,1995.82,5987.46,COMPLETED
18164,1147,274,2026-04-12 04:06:59,1,1009.79,1009.79,COMPLETED
18165,3,452,2025-09-21 02:18:28,1,1202.14,1202.14,RETURNED
18166,452,343,2026-02-17 09:47:30,1,107.41,107.41,SHIPPED
18167,1036,33,2024-10-02 06:31:39,4,598.63,2394.52,CANCELLED
18168,1567,486,2026-07-04 09:00:30,2,294.97,589.94,SHIPPED
18169,644,291,2025-03-31 09:37:32,5,2049.44,10247.2,SHIPPED
18170,657,187,2025-09-17 11:51:31,3,328.3,984.9,PROCESSING
18171,1831,254,2026-07-24 16:17:20,5,793.04,3965.2,PROCESSING
18172,893,125,2025-06-02 08:32:59,5,1350.14,6750.7,RETURNED
18173,896,219,2026-08-21 10:56:51,2,2305.01,4610.02,PROCESSING
18174,1984,234,2026-06-14 22:56:13,2,2303.05,4606.1,COMPLETED
18175,575,160,2026-03-30 16:08:45,3,1182.04,3546.12,COMPLETED
18176,1879,384,2026-04-18 17:34:18,4,899.41,3597.64,COMPLETED
18177,450,212,2025-05-06 04:20:19,1,676.46,676.46,COMPLETED
18178,1871,249,2025-02-24 12:12:37,5,269.96,1349.8,CANCELLED
18179,130,31,2025-12-10 21:33:42,1,1525.25,1525.25,COMPLETED
18180,601,249,2026-07-23 13:26:24,4,269.96,1079.84,SHIPPED
18181,1733,434,2026-06-22 00:12:00,4,1910.75,7643.0,RETURNED
18182,1360,248,2025-04-27 06:44:05,1,420.41,420.41,COMPLETED
18183,987,465,2025-12-13 13:08:14,3,1747.45,5242.35,RETURNED
18184,71,464,2025-06-18 23:38:36,3,1952.72,5858.16,CANCELLED
18185,1133,325,2026-08-21 05:06:19,2,742.86,1485.72,RETURNED
18186,564,337,2026-05-27 22:05:18,5,2366.21,11831.05,COMPLETED
18187,252,274,2026-03-08 12:08:01,4,1009.79,4039.16,COMPLETED
18188,579,97,2025-09-04 16:19:05,1,1507.65,1507.65,SHIPPED
18189,1015,406,2026-04-03 07:10:37,4,1455.0,5820.0,SHIPPED
18190,1741,478,2026-05-21 00:36:55,4,2000.98,8003.92,PROCESSING
18191,879,267,2026-05-17 20:55:52,5,915.05,4575.25,CANCELLED
18192,1538,407,2026-04-05 18:48:51,4,143.3,573.2,COMPLETED
18193,1460,27,2025-12-26 06:13:50,3,2214.8,6644.4,RETURNED
18194,1699,464,2026-03-17 23:32:45,5,1952.72,9763.6,RETURNED
18195,1727,19,2024-10-12 12:46:54,3,140.51,421.53,COMPLETED
18196,130,194,2026-08-30 16:11:53,1,1484.36,1484.36,COMPLETED
18197,103,136,2026-08-11 05:12:18,2,1320.92,2641.84,RETURNED
18198,337,130,2025-10-18 23:57:24,4,1834.36,7337.44,RETURNED
18199,1914,223,2026-05-20 15:17:56,1,2233.86,2233.86,RETURNED
18200,1793,421,2025-09-16 09:12:04,1,1048.07,1048.07,SHIPPED
18201,541,197,2026-06-01 16:57:42,5,2318.85,11594.25,PROCESSING
18202,1730,387,2026-07-20 14:49:16,2,670.62,1341.24,PROCESSING
18203,23,3,2026-01-14 07:07:28,1,1619.28,1619.28,COMPLETED
18204,1747,395,2026-04-02 17:09:54,3,636.07,1908.21,PROCESSING
18205,1411,235,2025-06-24 01:44:03,4,1156.37,4625.48,SHIPPED
18206,794,228,2026-01-24 12:48:53,5,1921.16,9605.8,COMPLETED
18207,226,105,2026-08-09 23:08:40,1,1640.04,1640.04,COMPLETED
18208,1205,251,2026-01-18 13:09:56,3,477.48,1432.44,COMPLETED
18209,1184,219,2025-08-27 19:07:11,5,2305.01,11525.05,CANCELLED
18210,446,302,2026-02-04 18:23:17,4,20.35,81.4,COMPLETED
18211,1792,362,2026-04-26 07:27:09,5,264.14,1320.7,COMPLETED
18212,661,140,2025-11-25 10:26:16,1,1484.85,1484.85,COMPLETED
18213,549,452,2025-05-01 14:38:24,2,1202.14,2404.28,COMPLETED
18214,1935,185,2026-08-13 20:08:40,1,1764.6,1764.6,RETURNED
18215,1667,263,2024-12-07 18:02:20,5,2170.16,10850.8,SHIPPED
